# massnumber, rigidity, px, py, pz, Nparticles, label
1.000000000000000000e+00 3.019951720402019123e+19 -7.420097393718784184e-01 4.892362437849762102e-01 -4.583333333333333148e-01 1.254515369240114752e-07 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.471629354871536011e-01 4.006782279261142388e-01 -3.489583333333333148e-01 2.889898440860567530e-24 4.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 2.366900231050098891e-01 5.025415000187374304e-01 -8.315226236979167407e-01 5.251735171864541779e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.976675217656746808e-01 5.189396461221952306e-01 -3.072916666666666297e-01 1.379870376027185843e-30 2.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 8.568185167907444999e-01 2.888976560538307758e-01 4.270833333333333148e-01 5.244324363773534420e-02 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560833024e+18 -3.666536389530188345e-01 4.739279692270008115e-01 -8.005981445312500000e-01 4.900441948585128153e-03 2.000000000000000000e+00
1.000000000000000000e+00 1.819700858609990246e+19 2.804529897096722513e-01 -3.012277707574420038e-01 9.113769531250000000e-01 4.420289701330386983e-04 1.000000000000000000e+00
1.000000000000000000e+00 1.318256738556410266e+19 -2.807861106518960148e-01 7.352623185430826047e-02 -9.569498697916666297e-01 3.207009481592334836e-03 0.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.317130212197716421e-01 3.996341369165490875e-01 -3.854166666666666297e-01 2.380255000003118345e-24 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -7.943586378893712219e-01 4.695192727312677006e-01 -3.854166666666666297e-01 1.748474669994985279e-24 2.000000000000000000e+00
1.400000000000000000e+01 1.878762851353836032e+18 -9.006476602871256176e-01 4.424598230214776134e-02 -4.322916666666666297e-01 5.897907000383063175e-02 4.000000000000000000e+00
1.000000000000000000e+01 2.754228703338174464e+18 -2.860916009128397497e-01 4.020125028955573998e-01 -8.697916666666667407e-01 4.088356615884479461e-02 4.000000000000000000e+00
2.200000000000000000e+01 3.003152036398166016e+18 -8.293564793717073114e-02 3.602059119097197337e-01 -9.291788736979166297e-01 3.887907708977761390e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.281082631105003422e-01 3.916660390758079369e-01 -4.010416666666666297e-01 4.419718301720438104e-28 4.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.087770963953295755e-01 4.915327402475123675e-01 -3.229166666666666297e-01 7.619005032531301065e-31 2.000000000000000000e+00
1.000000000000000000e+00 1.995262314968882790e+19 -3.375551267207230755e-01 3.448601898182188791e-02 -9.406738281250000000e-01 1.984835593575383188e-04 0.000000000000000000e+00
1.400000000000000000e+01 1.299786327578564352e+18 7.562431115415543248e-01 6.512376301963207492e-02 -6.510416666666666297e-01 5.372642238265122605e-02 4.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.489540030156387251e-01 3.825651497709617876e-01 -3.645833333333333148e-01 7.294411109945364435e-24 4.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -8.613367376889135008e-01 3.692250071496271935e-01 -3.489583333333333148e-01 3.451095015038198893e-14 4.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -7.964706905500494871e-01 5.112330833226819138e-01 -3.229166666666666297e-01 1.216558388638555412e-17 2.000000000000000000e+00
1.400000000000000000e+01 8.992324369958366720e+17 8.447213366394071832e-01 3.869108252427453931e-01 3.697916666666666297e-01 9.794659746528713851e-02 0.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171331e+20 1.018985131071308559e-01 -2.783546837894285142e-01 9.550577799479166297e-01 1.857690597613476108e-26 1.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -8.416496724395747808e-01 4.366775055036746789e-01 -3.177083333333333148e-01 3.930243388018776824e-19 2.000000000000000000e+00
3.000000000000000000e+00 3.490428493502994944e+18 3.445040500957582963e-02 3.497808319843574987e-01 -9.361979166666666297e-01 3.217140887553063267e-02 2.000000000000000000e+00
4.000000000000000000e+00 8.278278037064769536e+18 3.119297861913257197e-01 -3.119297861913257752e-01 8.974405924479166297e-01 3.795106155066880690e-03 1.000000000000000000e+00
1.000000000000000000e+00 1.202264434617418056e+20 9.235912295606055200e-02 -2.489159283530000821e-01 9.641113281250000000e-01 4.779974379868336025e-30 1.000000000000000000e+00
1.400000000000000000e+01 1.032456979104234240e+18 -4.203293672528989888e-01 -8.479670096257674317e-01 3.229166666666666297e-01 5.048603565020777506e-02 1.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -8.073681154780861791e-01 4.639350376560484879e-01 -3.645833333333333148e-01 6.674124377434769173e-09 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.070809376616731035e-01 4.837456976487854998e-01 -3.385416666666666297e-01 2.177697064977445932e-30 2.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -7.543646572862229283e-01 4.648258675045187638e-01 -4.635416666666666297e-01 5.675274349184312367e-09 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.539393044278636991e-01 4.038832117435141589e-01 -3.281250000000000000e-01 2.886163451067533482e-26 4.000000000000000000e+00
2.800000000000000000e+01 1.238345894473324800e+18 7.026962424966745058e-01 -1.150397000018023863e-01 -7.021280924479167407e-01 6.263865924119602080e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879350e+20 -5.631271013126379898e-01 6.207353952525476032e-02 -8.240356445312500000e-01 1.672250801735575702e-33 0.000000000000000000e+00
1.200000000000000000e+01 1.999027432516237312e+18 -1.475841609509375985e-01 8.206234876555528190e-01 -5.520833333333332593e-01 5.855719184557626328e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -5.851387409882987667e-01 6.181992078255101053e-02 -8.085734049479167407e-01 2.360950305644520298e-26 0.000000000000000000e+00
1.000000000000000000e+01 1.659586907437556224e+18 8.123242496834628401e-01 -5.646786274201353040e-01 -1.458333333333333148e-01 5.682760305294188435e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.202264434617418056e+20 -5.883062556796447851e-01 8.065197779344571161e-02 -8.046061197916667407e-01 1.421728229132828677e-25 0.000000000000000000e+00
1.300000000000000000e+01 1.932220331930439936e+18 2.337710560222910627e-01 3.167485330051369452e-01 -9.192504882812500000e-01 5.872066235392862238e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -7.994080187455437914e-01 5.131184751744224393e-01 -3.125000000000000000e-01 4.616870774979012409e-27 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -7.980776667829607707e-01 5.053771088575990111e-01 -3.281250000000000000e-01 1.077944980514629503e-28 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -5.675455474491593044e-01 7.150497672150198103e-02 -8.202311197916667407e-01 1.453785345939606099e-20 0.000000000000000000e+00
1.400000000000000000e+01 1.425187367834916352e+18 9.541590529366354989e-01 -1.475251213227263269e-01 2.604166666666666297e-01 5.432258751277266318e-02 0.000000000000000000e+00
1.200000000000000000e+01 2.889473753771090944e+18 -2.366623313148003283e-01 4.131488612902080027e-01 -8.793741861979166297e-01 4.015199322875510207e-02 2.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -8.032079435224257491e-01 4.356810036741052272e-01 -4.062500000000000000e-01 8.973086041369752837e-19 2.000000000000000000e+00
4.000000000000000000e+00 5.469404059873880064e+18 -5.426222734593487695e-01 4.972217048870081202e-01 -6.770019531250000000e-01 2.515638628771432739e-02 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 -8.556192488400031770e-01 4.641102669661141267e-01 -2.291666666666666574e-01 6.715936224047392637e-33 2.000000000000000000e+00
1.000000000000000000e+00 1.995262314968882790e+19 -7.347173317025853523e-01 4.527195405837800557e-01 -5.052083333333332593e-01 1.373046958239603117e-04 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.427450713466203558e-01 4.307035768482409543e-01 -3.229166666666666297e-01 1.491486480693712259e-18 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.319212573821963552e-01 4.512558563658916055e-01 -3.229166666666666297e-01 3.466466204208919036e-25 2.000000000000000000e+00
1.000000000000000000e+00 1.445439770745927926e+20 -5.960177836646112226e-01 6.168802581250693723e-02 -8.005981445312500000e-01 2.762242367935214854e-30 0.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.984753139981092263e-01 4.394760663178103322e-01 -4.114583333333333148e-01 1.896103782698845446e-13 2.000000000000000000e+00
4.000000000000000000e+00 3.147313529485428224e+18 2.015311232326113811e-01 -2.485649326616597155e-02 -9.791666666666666297e-01 1.186868683624760085e-01 0.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.874191605941084360e-01 4.851934550188808370e-01 -3.802083333333333148e-01 1.487594892525437612e-26 2.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879309e+19 -8.540608386764172444e-01 4.977614878331695913e-01 -1.510416666666666574e-01 8.813249470078731579e-03 4.000000000000000000e+00
1.000000000000000000e+00 9.549925860214368256e+18 6.154678080673584017e-02 -3.360708492298863925e-02 -9.975382486979166297e-01 6.916077335105596559e-03 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -8.632341556972848995e-01 4.082793489910990781e-01 -2.968750000000000000e-01 3.525950960661552079e-26 2.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182807e+20 -8.606338071695796010e-01 4.465271435056895055e-01 -2.447916666666666574e-01 7.035065237304475704e-25 2.000000000000000000e+00
4.000000000000000000e+00 2.079409427756685568e+18 8.608832584243734098e-01 -4.807309409501907549e-01 1.666666666666666574e-01 1.163713844579543216e-01 2.000000000000000000e+00
1.000000000000000000e+00 1.202264434617418056e+20 -8.570096583652478950e-01 4.248117242076029920e-01 -2.916666666666666297e-01 2.307688766353747719e-31 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.661754433386975593e-01 3.525706646606221462e-01 -3.541666666666666297e-01 9.422593343892474158e-21 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.132883966143202858e-01 4.874663053617795394e-01 -3.177083333333333148e-01 1.463444190996687014e-23 2.000000000000000000e+00
1.400000000000000000e+01 2.157108371715727872e+18 7.574865138003235021e-01 -5.986629612167890802e-01 2.604166666666666297e-01 5.734477158520743384e-02 1.000000000000000000e+00
2.000000000000000000e+00 1.255943215754785915e+20 -6.099889691874652575e-01 8.030657129429082108e-02 -7.883300781250000000e-01 5.041194454426482146e-27 0.000000000000000000e+00
4.000000000000000000e+00 3.005661086543544832e+18 -1.293382697014342775e-01 4.702087727783673121e-01 -8.730265299479167407e-01 7.780944762556718519e-02 3.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 1.112018048357114736e-01 -2.814016577354872539e-01 9.531250000000000000e-01 5.436053545261562415e-15 1.000000000000000000e+00
4.000000000000000000e+00 2.617821370127246336e+18 4.839810426577825092e-03 4.991256371485948140e-01 -8.665161132812500000e-01 1.386827044638164197e-01 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.221698578535056035e-01 4.791748704120120106e-01 -3.072916666666666297e-01 1.228482166399183141e-18 2.000000000000000000e+00
1.000000000000000000e+00 1.318256738556410102e+20 1.292488645228104527e-01 -2.667571329515314726e-01 9.550577799479166297e-01 1.559138381368463400e-33 1.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.373962187595880291e-01 4.410129240691625374e-01 -3.229166666666666297e-01 1.662497139638366375e-32 2.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.198896182193050608e-01 4.578394384893053060e-01 -3.437500000000000000e-01 2.489681233203692255e-10 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 9.245086349317792329e-02 -2.620638535183084095e-01 9.606119791666666297e-01 7.795691906842318712e-34 1.000000000000000000e+00
1.400000000000000000e+01 1.492354379181457664e+18 9.526512449525176285e-01 1.653006717700821748e-01 2.552083333333333148e-01 5.521983460313240749e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -8.221698578535056035e-01 4.791748704120120106e-01 -3.072916666666666297e-01 4.303447605186444893e-19 2.000000000000000000e+00
1.000000000000000000e+00 1.737800828749369139e+19 -3.022123568867400301e-01 1.484674105525148578e-02 -9.531250000000000000e-01 7.252530630995244424e-04 0.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.463261414759845058e-01 4.457158487309232364e-01 -2.916666666666666297e-01 1.419075173785668629e-21 2.000000000000000000e+00
1.400000000000000000e+01 9.416119561117216000e+17 -8.919739309744678657e-01 -1.323118339095592788e-01 -4.322916666666666297e-01 4.958442127011244982e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -8.676620644906914981e-01 4.169074806228676433e-01 -2.708333333333333148e-01 1.427432885209086774e-23 4.000000000000000000e+00
1.400000000000000000e+01 1.132066566043650688e+18 4.113401340975950671e-01 3.024391164368752660e-01 8.598429361979167407e-01 5.180525569260230334e-02 2.000000000000000000e+00
4.000000000000000000e+00 3.783903121090518016e+18 -2.786101846664885695e-01 4.278393274006614955e-01 -8.598429361979167407e-01 5.598103619115876728e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.801423438094186036e-01 5.007523573539589545e-01 -3.750000000000000000e-01 5.397964638905376271e-17 2.000000000000000000e+00
1.000000000000000000e+00 1.202264434617417933e+19 -1.835868913647713263e-01 1.494899201763976414e-02 -9.828898111979166297e-01 8.631009398797736404e-03 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -8.510999285177002216e-01 4.616588693799413279e-01 -2.500000000000000000e-01 9.593629328947270873e-25 2.000000000000000000e+00
4.000000000000000000e+00 3.450960661507216384e+18 -9.690388354491371592e-01 2.238594222875950335e-01 1.041666666666666574e-01 9.671391003244980689e-02 2.000000000000000000e+00
1.400000000000000000e+01 2.593414676929287680e+18 -2.433068462057143971e-02 4.580556192776106261e-01 -8.885904947916666297e-01 4.600818513644153868e-02 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -6.165047419150700980e-01 7.082392849795654532e-02 -7.841593424479167407e-01 9.610985493248520493e-21 0.000000000000000000e+00
4.000000000000000000e+00 4.549252146524975616e+18 2.502320798480027822e-02 4.977425539690184635e-03 -9.996744791666666297e-01 6.630501410462810719e-02 0.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.953301220749674494e-01 4.635322063192774955e-01 -3.906250000000000000e-01 2.578098465343217963e-24 2.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 1.814032442686126789e-01 -2.648160949926599561e-01 9.470825195312500000e-01 1.459500130207055470e-18 1.000000000000000000e+00
1.000000000000000000e+01 8.709635899560833280e+17 -7.825307661820015692e-01 -3.411425491894826134e-01 -5.208333333333332593e-01 4.843706760677199408e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171290e+19 -9.381841351679868213e-01 3.421956383532456791e-01 -5.208333333333332871e-02 5.552438214106285470e-03 2.000000000000000000e+00
1.200000000000000000e+01 1.999027432516237312e+18 3.967746571367594122e-01 1.299491207952523097e-01 -9.086710611979166297e-01 5.842041867015285855e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.661754433386975593e-01 3.525706646606221462e-01 -3.541666666666666297e-01 4.711296671946237079e-21 4.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898289e+20 6.390780046477309573e-02 -2.704448530130577066e-01 9.606119791666666297e-01 3.489142923070057288e-24 1.000000000000000000e+00
4.000000000000000000e+00 4.344502071873422848e+18 -5.155433637561895877e-01 4.696104125895095849e-01 -7.167154947916667407e-01 4.350650528926769400e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -7.996155294302457195e-01 4.995036476171888506e-01 -3.333333333333333148e-01 5.262981951333148808e-27 2.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898289e+20 -8.567409218054062858e-01 3.797671319390939493e-01 -3.489583333333333148e-01 5.406641014806934137e-24 4.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.697681015109156588e-01 3.540330310777476952e-01 -3.437500000000000000e-01 4.711296671946237079e-21 4.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 1.380903707332460928e-01 -2.622893182569803194e-01 9.550577799479166297e-01 5.645945436590261348e-16 1.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.084974529266606424e-01 5.050520055730145508e-01 -3.020833333333333148e-01 4.616870774979012409e-27 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.293684258155117339e-01 4.631325558199295145e-01 -3.125000000000000000e-01 3.539422703385928961e-31 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.476548041900955344e-01 4.530809322817940243e-01 -2.760416666666666297e-01 6.480124917991854622e-29 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.205963251598646924e-01 4.715363162292108279e-01 -3.229166666666666297e-01 1.724906336639047658e-19 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.293684258155117339e-01 4.631325558199295145e-01 -3.125000000000000000e-01 2.205172251890527973e-18 2.000000000000000000e+00
2.700000000000000000e+01 3.537009577857174016e+18 3.425052567907780482e-02 -8.922566990658005459e-02 -9.954223632812500000e-01 3.836114669349785511e-02 0.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.449623260237698608e-01 4.516417727185885744e-01 -2.864583333333333148e-01 6.323554688281771730e-32 2.000000000000000000e+00
1.400000000000000000e+01 1.794204593935408640e+18 -4.697162776115451077e-01 5.542182365537733357e-01 -6.871744791666667407e-01 5.818720093992411219e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.416496724395747808e-01 4.366775055036746789e-01 -3.177083333333333148e-01 1.760216556992652257e-15 2.000000000000000000e+00
1.400000000000000000e+01 8.201097296406280960e+17 8.418337563192118678e-01 3.366562209383418547e-01 4.218750000000000000e-01 4.783466305502338811e-02 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -8.621582204519738779e-01 4.142629098321994330e-01 -2.916666666666666297e-01 3.525950960661552079e-26 2.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -8.102398758294718784e-01 4.856390923214915500e-01 -3.281250000000000000e-01 1.953775800658498957e-12 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.404367115288675638e-01 3.912047212324298306e-01 -3.750000000000000000e-01 2.632311404990041756e-31 4.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -8.056419716871400238e-01 4.498833254429565054e-01 -3.854166666666666297e-01 8.493666488840365492e-12 2.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.231618398126604452e-01 4.596666992127283469e-01 -3.333333333333333148e-01 4.567911517715330682e-13 2.000000000000000000e+00
1.400000000000000000e+01 5.941169793590530560e+17 -6.682323644331097379e-01 -1.613857404326972944e-01 -7.262369791666667407e-01 8.940983634543876735e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.597249727222285864e-01 4.393815323838561326e-01 -2.604166666666666297e-01 4.903431160713541495e-19 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.541080700099624723e-01 4.233734338218204662e-01 -3.020833333333333148e-01 2.772951024050226031e-20 4.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 1.291159862295846172e-01 -2.599538589936183364e-01 9.569498697916666297e-01 3.505338153507695463e-28 1.000000000000000000e+00
4.000000000000000000e+00 4.549252146524975616e+18 -4.092665054957519977e-01 4.227410274508826005e-01 -8.085734049479167407e-01 5.652561942777202530e-02 4.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 1.105793254349778793e-01 -2.345264071782715287e-01 9.657999674479166297e-01 4.243605624967000365e-22 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 1.204925767554093918e-01 -2.908948129681910300e-01 9.491373697916666297e-01 7.160686670910925722e-22 1.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.504410412199746583e-01 4.412387773899457688e-01 -2.864583333333333148e-01 2.092614871946290803e-21 2.000000000000000000e+00
1.200000000000000000e+01 1.204533142288273152e+18 -8.791275723806389608e-02 9.524714707907826483e-01 2.916666666666666297e-01 5.244693960910099678e-02 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214368256e+18 -2.092745294965555614e-01 4.981662790402228459e-03 -9.778442382812500000e-01 5.067617996286494925e-02 0.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.250218057589828735e-01 4.808370351763548434e-01 -2.968750000000000000e-01 1.211402135239144630e-26 2.000000000000000000e+00
4.000000000000000000e+00 2.500000000000000000e+18 4.277575137603951139e-01 1.297588231873379738e-01 -8.945312500000000000e-01 1.439853671277901148e-01 2.000000000000000000e+00
4.000000000000000000e+00 2.870384053742198272e+18 -9.670664218414329882e-01 2.422375283101433907e-01 -7.812500000000000000e-02 4.926965996151134314e-02 2.000000000000000000e+00
1.400000000000000000e+01 7.831987115308449280e+17 9.611751518258371263e-01 -2.533366078709886060e-01 -1.093750000000000000e-01 4.768757200731144757e-02 1.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.190590730479849757e-01 4.909251157078600714e-01 -2.968750000000000000e-01 6.618197882235475615e-25 2.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -8.373962187595880291e-01 4.410129240691625374e-01 -3.229166666666666297e-01 2.775287176692212261e-24 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -8.287406747380956507e-01 4.495306251230664074e-01 -3.333333333333333148e-01 4.751182831844225820e-27 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.000605478760836053e-01 4.597359163560927331e-01 -3.854166666666666297e-01 2.703201931074048949e-18 2.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898534e+19 -5.299032694876287808e-01 5.039151076588489486e-01 -6.821085611979167407e-01 2.618612515222275630e-03 2.000000000000000000e+00
3.000000000000000000e+00 4.601280882009622016e+18 -2.688295573419837714e-01 3.716686718909923415e-01 -8.885904947916666297e-01 1.968786579003437009e-02 2.000000000000000000e+00
1.000000000000000000e+00 2.089296130854040781e+19 -3.663964747780853459e-01 8.290705784435180303e-02 -9.267578125000000000e-01 1.527320034282919257e-04 0.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.435304876729614598e-01 4.575530066191412226e-01 -2.812500000000000000e-01 6.480124917991854622e-29 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -5.741745784338310177e-01 6.194842760477059507e-02 -8.163859049479167407e-01 4.845732204699554808e-24 0.000000000000000000e+00
1.200000000000000000e+01 1.448167357291140864e+18 8.924295984793879644e-01 -3.568899130289440169e-01 -2.760416666666666297e-01 5.502496527838286744e-02 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.557916831235395927e-01 4.307693331244322188e-01 -2.864583333333333148e-01 7.311621307440677533e-21 2.000000000000000000e+00
1.000000000000000000e+00 1.995262314968882790e+19 -6.553757490333391722e-01 4.860597822840208582e-01 -5.781250000000000000e-01 2.751488361767323631e-04 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214368256e+18 -5.270813862889864865e-01 3.748080475632926678e-01 -7.626953125000000000e-01 2.322224021863089627e-02 2.000000000000000000e+00
2.300000000000000000e+01 1.507551523706656256e+18 6.415467310389242339e-01 -4.709146482846759962e-03 -7.670694986979167407e-01 6.569058643401540221e-02 2.000000000000000000e+00
4.000000000000000000e+00 5.469404059873880064e+18 -5.644385052317786311e-01 4.340798493447550199e-01 -7.021280924479167407e-01 1.371071156431688011e-02 2.000000000000000000e+00
1.400000000000000000e+01 6.514363138256510720e+17 -5.867473957038891186e-01 -4.815311432281329518e-01 -6.510416666666666297e-01 4.543839752187595754e-02 1.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 -5.020628542411171846e-01 5.309308036752373450e-02 -8.631998697916667407e-01 1.193413869147294652e-09 0.000000000000000000e+00
4.000000000000000000e+00 4.344502071873422848e+18 -5.151884201224293802e-01 4.626268192495751053e-01 -7.214965820312500000e-01 2.282501822594775603e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.526113624523513623e-01 3.842132699938503038e-01 -3.541666666666666297e-01 8.568690542158479932e-24 4.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115776e+18 -4.030592022249410156e-01 4.433800745127298160e-01 -8.005981445312500000e-01 7.276410485212342349e-02 2.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -7.917445835235060736e-01 5.013667281126782393e-01 -3.489583333333333148e-01 2.553125840184770068e-18 2.000000000000000000e+00
1.400000000000000000e+01 1.562686874249680128e+18 -3.849259506159333766e-01 3.849259506159334321e-01 -8.388468424479167407e-01 5.609132803654019034e-02 4.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -8.274466035150638277e-01 4.357729805226649988e-01 -3.541666666666666297e-01 1.357944367357814267e-15 4.000000000000000000e+00
1.200000000000000000e+01 2.635231383473649152e+18 -2.870513806377908983e-01 4.426100890616796457e-01 -8.495279947916667407e-01 4.565584041291825823e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.056445778051725126e-01 5.032698721889929949e-01 -3.125000000000000000e-01 7.935398824540286277e-28 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -7.788068947099701100e-01 5.066694622888796573e-01 -3.697916666666666297e-01 1.349491159729682860e-17 2.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 -4.862365237484376213e-01 -7.374601551765593843e-01 4.687500000000000000e-01 5.217922226992375428e-02 1.000000000000000000e+00
1.000000000000000000e+00 2.290867652767770214e+19 -7.233304042870574158e-01 4.215695204932659035e-01 -5.468750000000000000e-01 3.264832159257490668e-05 2.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 -8.084106125509386009e-01 4.579589553430580828e-01 -3.697916666666666297e-01 2.181381770681906626e-14 2.000000000000000000e+00
1.000000000000000000e+00 3.162277660168379187e+19 -3.824359502658302712e-01 6.355522366924444555e-02 -9.217936197916666297e-01 7.375452262716634545e-07 0.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -7.739363992733833131e-01 4.900898198054846056e-01 -4.010416666666666297e-01 4.121568245524396961e-27 2.000000000000000000e+00
1.000000000000000000e+00 2.511886431509571994e+19 2.647362056422210563e-01 -2.993943280097036141e-01 9.166666666666666297e-01 1.912967087207515659e-05 1.000000000000000000e+00
1.000000000000000000e+00 1.737800828749369139e+19 3.028550060483534145e-01 -2.959386479628093314e-01 9.059244791666666297e-01 7.981591088313992957e-04 1.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.404641487628037311e-01 4.693285844693155795e-01 -2.708333333333333148e-01 7.630575372811165959e-31 2.000000000000000000e+00
1.200000000000000000e+01 1.662718595807402240e+18 9.294052477865990536e-01 -2.449630250683136057e-01 -2.760416666666666297e-01 5.651262265638091337e-02 2.000000000000000000e+00
