# massnumber, rigidity, px, py, pz, Nparticles, x0, y0, z0
1.400000000000000000e+01 1.299786327578564352e+18 -5.687954155381880206e-01 -8.182464975899961246e-01 -8.333333333333332871e-02 1.730910307158072675e-02 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.595433641075460301e+19 6.354394616393286288e-01 -6.432857195526798799e-01 4.270833333333333148e-01 2.839418466046563066e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.258925411794171331e+20 6.132484539567321091e-01 -5.983788040152140386e-01 5.156250000000000000e-01 5.553812254725256533e-52 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 2.290867652767770214e+19 2.059165644158525987e-01 -8.259906589189298931e-02 -9.750773111979166297e-01 4.240505079412789564e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 8.372954771698573312e+19 5.470828783017586128e-01 -8.079905703466242484e-01 2.187500000000000000e-01 3.664485123048510182e-47 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 4.786300923226380698e+19 5.611819262932583596e-01 -7.968171123490908059e-01 2.239583333333333148e-01 1.736086071548942216e-28 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 2.500000000000000000e+18 2.070860924985156171e-01 -9.781979399225375627e-01 -1.562500000000000000e-02 4.109980654075910678e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.096478196143182848e+19 4.312670044846137474e-01 -8.836167263620335888e-01 1.822916666666666574e-01 9.353019411301359358e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.380384264602886554e+19 6.453380332399016872e-01 -6.946943484616893150e-01 3.177083333333333148e-01 1.399799196352507935e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 2.617821370127246336e+18 7.038263968971668616e-01 -6.952417147436138478e-01 1.458333333333333148e-01 3.452127911880105426e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.096478196143182848e+19 6.804991406669186338e-01 -6.721989847561067322e-01 2.916666666666666297e-01 1.106446590657673404e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 4.365158322401665024e+19 -4.988748567602212941e-03 3.149771882503148157e-02 -9.994913736979166297e-01 8.108727129654237743e-26 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 5.482390980715914035e+19 5.457408011586566410e-01 -8.060084471267013884e-01 2.291666666666666574e-01 1.620556961619807650e-31 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 2.089296130854040781e+19 -4.998209185575168932e-03 4.436033345722840276e-02 -9.990030924479166297e-01 1.565719767481818156e-13 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 7.943282347242789274e+19 5.611819262932583596e-01 -7.968171123490908059e-01 2.239583333333333148e-01 4.524353647906386024e-46 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 1.389564611567787868e+20 5.999124804547369960e-01 -6.073200595102502541e-01 5.208333333333332593e-01 3.793720563122683038e-80 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.000000000000000000e+00 9.527303589816260608e+18 5.214079955189130366e-01 -8.233932032385893329e-01 2.239583333333333148e-01 5.298210066286157198e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.318256738556410266e+19 2.894528033953094881e-01 -6.388827410059816359e-02 -9.550577799479166297e-01 2.110581580375962450e-05 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.103770404941969203e+19 5.244394127721779819e-01 -8.170453651542625151e-01 2.395833333333333148e-01 6.047116827829390560e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 2.903211966520277402e+19 8.907488889637854568e-02 5.002338461766964346e-03 -9.960123697916666297e-01 2.910292322887643967e-18 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.513561248436207206e+19 5.538721722197181840e-01 -8.289282847240833085e-01 -7.812500000000000000e-02 6.993544337004889330e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.000000000000000000e+00 7.567806242181036442e+19 5.541572154520436611e-01 -7.971885642376752568e-01 2.395833333333333148e-01 3.334699566442696555e-44 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 2.511886431509571994e+19 -1.447791223435463369e-02 2.841450264892595584e-02 -9.994913736979166297e-01 1.627537789658531913e-15 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 3.295641846391025664e+18 6.570688382659064519e-01 -1.163869195561979125e-01 -7.447916666666667407e-01 1.381930387902227881e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 3.311311214825907814e+19 1.208726259265859443e-01 4.999328788489286815e-03 -9.926554361979166297e-01 8.639080851719219224e-19 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 7.585775750291819725e+19 6.244410661259283124e-01 -6.168246594382147396e-01 4.791666666666666297e-01 1.546923158137990983e-42 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.295641846391025664e+18 9.150416832557185798e-02 -9.913818258769148128e-01 9.375000000000000000e-02 3.168194392371626120e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.905460717963252122e+19 5.668766200555848123e-01 -7.643446403498741493e-01 3.072916666666666297e-01 5.687505147620532211e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.006650573467339776e+19 4.582781925382315991e-01 -8.832827104091760528e-01 9.895833333333332871e-02 7.354004236358703135e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 1.506398965185898291e+19 5.554971763861334955e-01 -8.204177066689394282e-01 -1.354166666666666574e-01 4.863402702328826316e-10 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 2.630267991895370547e+19 5.616580051316609756e-01 -8.186514776562401341e-01 -1.197916666666666574e-01 1.639483518489534053e-08 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 8.317637711026674074e+19 5.414580379439046798e-01 -8.103492198283976933e-01 2.239583333333333148e-01 1.580491029918830527e-46 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.096478196143182848e+19 4.135767336262697880e-01 -1.844917832780534617e-01 -8.915812174479166297e-01 1.019986429090890850e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.389564611567787827e+19 5.670213782940269898e-01 -8.156944380586176324e-01 -1.145833333333333287e-01 3.751918459311794592e-09 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 1.267297987735209370e+19 2.385897977103583478e-01 -1.015151777131549915e-01 -9.657999674479166297e-01 1.765967889498208338e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.905460717963252204e+20 2.254987697806238450e-02 2.254987697806238103e-02 -9.994913736979166297e-01 1.813024838015030800e-55 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 9.549925860214368256e+18 6.624648617532780115e-01 -6.543846728016831094e-01 3.645833333333333148e-01 4.917333363774435348e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.148153621496879309e+19 7.123050853842245456e-01 -6.865523317451200924e-01 1.458333333333333148e-01 3.613213610800446359e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 8.709635899560832205e+19 -1.474399647745683675e-02 4.213592110506195892e-02 -9.990030924479166297e-01 7.375994227120060947e-50 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 3.981071705534985830e+19 1.208726259265859443e-01 4.999328788489286815e-03 -9.926554361979166297e-01 2.030926443253967859e-23 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 7.244359600749890765e+19 6.534741414669404946e-01 -7.482260394802275894e-01 -1.145833333333333287e-01 1.967957409226800849e-21 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 1.006650573467339817e+20 6.161183545855005717e-01 -6.086034613299987628e-01 5.000000000000000000e-01 3.321912215964121265e-57 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 6.885571758345436160e+18 6.312670032943173970e-01 -7.051431038737463464e-01 3.229166666666666297e-01 1.370143645745260382e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.737800828749369139e+19 2.385897977103583478e-01 -1.015151777131549915e-01 -9.657999674479166297e-01 2.776165883594839456e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 4.394189128521367552e+18 6.570688382659064519e-01 -1.163869195561979125e-01 -7.447916666666667407e-01 3.208637934002135910e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 6.650874383229609574e+19 6.051129348242320072e-01 -6.278108758460840821e-01 4.895833333333333148e-01 5.438817849916055365e-39 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.783903121090518016e+18 6.723575409654444224e-01 -1.432312368087881871e-01 -7.262369791666667407e-01 4.237384017505436626e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+01 6.309573444801943552e+18 6.183254768351452713e-01 -6.906870526487305373e-01 3.750000000000000000e-01 4.053786101048453003e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.267297987735209370e+19 6.032517719123368094e-01 -6.336151505919237481e-01 4.843750000000000000e-01 1.409900699612381011e-08 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.258925411794171331e+20 -1.447791223435463369e-02 2.841450264892595584e-02 -9.994913736979166297e-01 1.888618186714884351e-71 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 5.754399373371590246e+19 6.127715761322671817e-01 -6.203379362948870934e-01 4.895833333333333148e-01 1.964296269797268203e-37 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.400000000000000000e+01 3.579908811623368192e+18 6.553719474845035586e-01 -1.255905399075024631e-01 -7.447916666666667407e-01 7.665591523626261953e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.400000000000000000e+01 5.174542571964208128e+18 6.707387261978166038e-01 -6.544750894997859447e-01 3.489583333333333148e-01 1.031683299397327197e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.450960661507216384e+18 5.050520055730142177e-01 -8.084974529266608645e-01 3.020833333333333148e-01 3.531766015180405095e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.258925411794171331e+20 5.414580379439046798e-01 -8.103492198283976933e-01 2.239583333333333148e-01 2.048107968285448406e-40 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 5.045204161454024294e+19 6.032517719123368094e-01 -6.336151505919237481e-01 4.843750000000000000e-01 3.629489269760633242e-30 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 2.089296130854040781e+19 2.124917280486224025e-01 -6.380832781033797529e-02 -9.750773111979166297e-01 6.263277194136453432e-13 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.327023901844995277e+19 5.924842176330735732e-01 -7.129778761334216730e-01 3.750000000000000000e-01 4.710823222975230882e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.155789501508436378e+19 4.960451115288863067e-01 -8.511158744279739841e-01 -1.718750000000000000e-01 4.843054562724397378e-08 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 1.210260182567000965e+20 6.068970802491592265e-01 -6.219784084534347723e-01 4.947916666666666297e-01 2.245672570559760926e-67 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 3.019951720402019123e+19 4.791691363026871486e-01 -8.458518181040558526e-01 2.343750000000000000e-01 9.100211197401625072e-18 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 9.613438343755372954e+19 5.470828783017586128e-01 -8.079905703466242484e-01 2.187500000000000000e-01 1.715236941980431019e-54 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 7.549879301005047808e+18 5.914097044606725362e-01 -7.974236753865302507e-01 -1.197916666666666574e-01 6.385384022812734623e-06 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.000000000000000000e+00 3.295641846391025664e+18 5.612486513542319644e-01 -7.764931259302587652e-01 2.864583333333333148e-01 1.217137049179239407e-02 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.047128548050898534e+19 5.042071018431855123e-01 -8.182763571769529065e-01 2.760416666666666297e-01 9.238869798564323094e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 4.988155787422206976e+18 5.627180029630792779e-01 -7.587373943046724634e-01 3.281250000000000000e-01 1.478582136159543045e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 9.549925860214369485e+19 6.068970802491592265e-01 -6.219784084534347723e-01 4.947916666666666297e-01 3.815939903527055849e-28 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.455052774133888410e+19 6.262100106417728407e-01 -6.417712631220355846e-01 4.427083333333333148e-01 6.175313025654096152e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 5.011872336272715776e+19 1.328152638261572427e-01 -1.496468623890215809e-02 -9.910278320312500000e-01 1.681413560264103256e-29 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 4.196418039313904435e+19 6.852191369599530679e-02 1.490602992523256537e-02 -9.975382486979166297e-01 3.171317764708485575e-25 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 3.801893963205627904e+19 1.208726259265859443e-01 4.999328788489286815e-03 -9.926554361979166297e-01 2.810882711556722271e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.054092553389459661e+19 4.883721505448236355e-01 -8.498950733048049599e-01 1.979166666666666574e-01 5.424308719900004128e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.905460717963252122e+19 6.037446655388721828e-01 -6.827843135016438136e-01 4.114583333333333148e-01 4.762971635117149198e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.445439770745927926e+20 5.625265749907474300e-01 -7.987263668030506469e-01 2.135416666666666574e-01 5.502037354620237466e-83 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.258925411794171290e+19 6.329374515872594475e-01 -7.712365162357445181e-01 6.770833333333332871e-02 6.663384512899412780e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.202264434617418056e+20 6.191497561912246983e-01 -5.967649502084014790e-01 5.104166666666666297e-01 4.605253092980447323e-67 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.000000000000000164e+20 5.611819262932583596e-01 -7.968171123490908059e-01 2.239583333333333148e-01 4.859263205177221421e-56 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.202264434617418056e+20 6.058592490731654623e-01 -6.058592490731656843e-01 5.156250000000000000e-01 3.463168310043632610e-69 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 8.767559972984568832e+18 6.378172214802406703e-01 -6.865983349677218239e-01 3.489583333333333148e-01 9.387216640577723374e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.096478196143182807e+20 6.268651673755668563e-01 -7.734668702867644186e-01 -9.375000000000000000e-02 1.277939675133323422e-69 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 4.786300923226380698e+19 -2.375045822039111368e-02 3.779863772440379688e-02 -9.990030924479166297e-01 1.922353781467428369e-28 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.400000000000000000e+01 1.713452085013917696e+18 -1.921871374068087335e-01 -9.661899857638642786e-01 -1.718750000000000000e-01 1.035331868084457020e-02 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 4.196418039313904435e+19 6.168246594382145176e-01 -6.244410661259286455e-01 4.791666666666666297e-01 1.137685878276455605e-24 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.047128548050898289e+20 6.219784084534339952e-01 -6.068970802491600036e-01 4.947916666666666297e-01 2.122674142659690456e-82 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.523627298716250726e+19 5.670213782940269898e-01 -8.156944380586176324e-01 -1.145833333333333287e-01 4.055382175921998755e-10 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
2.000000000000000000e+00 6.901921323014433178e+19 2.841450264892595584e-02 1.447791223435463369e-02 -9.994913736979166297e-01 2.262294309858979794e-39 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.831802912858741965e+19 6.432857195526795469e-01 -6.354394616393289619e-01 4.270833333333333148e-01 4.306642585673293789e-12 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.000000000000000000e+00 1.199416459509742387e+19 5.554971763861334955e-01 -8.204177066689394282e-01 1.354166666666666574e-01 2.188474793873621739e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 9.549925860214369485e+19 5.371263967486773483e-01 -8.146432786292306938e-01 2.187500000000000000e-01 1.478072101389070216e-27 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.202264434617418056e+20 5.358087443624962587e-01 -8.126448353084969600e-01 2.291666666666666574e-01 1.128752846890099308e-66 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 1.455052774133888451e+20 5.555906713975542477e-01 -7.992506770375010783e-01 2.291666666666666574e-01 1.437519535044309745e-83 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 6.279716078773929984e+18 6.207751562159979919e-01 -7.020443625742078808e-01 3.489583333333333148e-01 2.060808891175877199e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 3.981071705534985830e+19 5.762584841686813064e-01 -8.076516324651450418e-01 -1.250000000000000000e-01 5.449980260128884708e-23 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 2.754228703338174464e+19 5.010438764141228463e-01 -8.359412053718040525e-01 2.239583333333333148e-01 1.233700813902837424e-15 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 2.290867652767770214e+19 5.054886960507622984e-01 -8.433569389225352708e-01 1.822916666666666574e-01 3.412641387975868716e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 1.373852184644056474e+19 1.657431651645323301e-01 -4.441074725681476432e-02 -9.851684570312500000e-01 2.945471833551769877e-09 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 3.981071705534985830e+19 1.391873555153194386e-01 -1.496418957865055036e-02 -9.901529947916666297e-01 1.113442731435927332e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 4.763651794908130304e+18 4.544659213416431531e-01 -8.892401546983695892e-01 -5.208333333333332871e-02 1.532087484543825321e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 2.511886431509571994e+19 4.882185813711203415e-01 -8.376870876016452305e-01 2.447916666666666574e-01 2.032023216487160861e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 3.783903121090518016e+18 4.800938042705157893e-01 -7.479575486995364564e-01 4.583333333333333148e-01 1.691000808598429545e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.513561248436207206e+19 5.981045452674021989e-01 -7.379801507699743635e-01 3.125000000000000000e-01 6.903544062673953637e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.103770404941969203e+19 2.325191897192927515e-01 -8.286671650218928320e-02 -9.690551757812500000e-01 2.601233268835685197e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 1.091289580600416256e+19 6.365200669791047927e-01 -6.523375232680330704e-01 4.114583333333333148e-01 8.769355776262995088e-08 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.318256738556410102e+20 5.999124804547369960e-01 -6.073200595102502541e-01 5.208333333333332593e-01 5.916634489972950348e-73 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.103770404941969326e+20 5.953844360080492448e-01 -6.027361038293433948e-01 5.312500000000000000e-01 2.003547915315948583e-62 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 9.613438343755372544e+18 5.723536635907829906e-01 -8.126797605140716474e-01 1.093750000000000000e-01 7.396373897677305224e-07 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
2.000000000000000000e+00 7.227198853729639629e+19 5.950717082985182982e-01 -6.250233610939985862e-01 5.052083333333332593e-01 1.906872700137577778e-41 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 2.511886431509571994e+19 2.190074397870867551e-01 -6.383484738953641713e-02 -9.736328125000000000e-01 1.281419308203288947e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 1.252968084068178944e+19 1.835868913647713263e-01 -1.494899201763986649e-02 -9.828898111979166297e-01 9.856757227679338231e-09 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 3.295641846391025664e+18 6.179162994315297031e-01 -3.012628370505039954e-01 -7.262369791666667407e-01 1.042395492598772663e-02 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 4.158818855513337037e+19 6.203379362948868714e-01 -6.127715761322675148e-01 4.895833333333333148e-01 6.607202552749294084e-25 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.100000000000000000e+01 5.735975858910858240e+18 4.807309409501903663e-01 -8.608832584243736319e-01 1.666666666666666574e-01 4.072200102128848938e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 7.292538746498506752e+18 5.344263269285769447e-01 -8.105481648085564039e-01 2.395833333333333148e-01 7.980908248235292582e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.400000000000000000e+01 2.593414676929287680e+18 5.965002902916535232e-01 -7.839938699103283781e-01 1.718750000000000000e-01 3.127525892596313625e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.000000000000000000e+00 7.924465962305554432e+18 3.020464662952874191e-01 -6.386469506908516724e-02 -9.511515299479166297e-01 4.416579531739725479e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 3.162277660168379187e+19 1.628804986604210636e-01 -5.397271928297389665e-02 -9.851684570312500000e-01 1.029674389315900308e-19 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.047128548050898289e+20 2.121365140505968028e-02 1.417450870112759755e-02 -9.996744791666666297e-01 3.700759165258620660e-59 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 9.504734908014069760e+18 6.032517719123368094e-01 -6.336151505919237481e-01 4.843750000000000000e-01 4.138962818518192421e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.737800828749369139e+19 2.289939099875441531e-01 -9.216211521111691840e-02 -9.690551757812500000e-01 3.973692174879880943e-11 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.737800828749369139e+19 2.845391540598499192e-01 -8.307891891365622172e-02 -9.550577799479166297e-01 3.068407697501866104e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 3.005661086543544832e+18 1.864242169323851450e-01 -9.682294322955532495e-01 1.666666666666666574e-01 1.368149088906340551e-02 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 1.042173458675840942e+20 4.977425539690185502e-03 2.502320798480027822e-02 -9.996744791666666297e-01 1.485977203823823159e-59 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 3.295641846391025664e+18 6.605666260854884397e-01 -1.254389188820566881e-01 -7.402140299479167407e-01 1.381930387902227881e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 1.651733620018991309e+19 1.272196115374542580e-01 -4.998472150780800503e-03 -9.918619791666666297e-01 5.506055758234582066e-11 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.258925411794171290e+19 6.804991406669186338e-01 -6.721989847561067322e-01 2.916666666666666297e-01 4.075118269193326047e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
