# rigidity, px, py, pz, Nparticles, x0, y0, z0
3.162277660168379187e+19 6.453987041915686396e-01 -6.297494958778447893e-01 4.322916666666666297e-01 1.565723482805797585e-18 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.549925860214369485e+19 6.217924139762999181e-01 -7.769050406487362226e-01 -9.895833333333332871e-02 1.261137373455604458e-55 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.995262314968882790e+19 6.319043397338142132e-01 -6.971989998243884878e-01 3.385416666666666297e-01 3.627227450563520252e-12 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.741195490357957120e+18 6.261646133214433529e-01 -6.109817807422799341e-01 4.843750000000000000e-01 3.147794370506727061e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.659586907437556326e+19 6.477521059777505696e-01 -6.477521059777507917e-01 4.010416666666666297e-01 1.443346602144696662e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.252968084068178944e+19 6.018783130525909852e-01 -7.910623272865212607e-01 -1.093750000000000000e-01 1.283597666141792961e-08 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.549252146524975616e+18 5.490391546520804189e-01 -2.531105171624459249e-01 -7.965494791666667407e-01 8.960922671610897176e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.754399373371590246e+19 6.261646133214433529e-01 -6.109817807422799341e-01 4.843750000000000000e-01 5.958852036698519847e-18 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.595433641075460301e+19 4.882185813711203415e-01 -8.376870876016452305e-01 2.447916666666666574e-01 9.424359168679468642e-11 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
9.976311574844414362e+19 5.513614986253941863e-01 -8.036436789797546387e-01 2.239583333333333148e-01 7.451963841435133132e-56 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.279716078773929984e+18 5.754744285835371453e-01 -7.468052429752621846e-01 3.333333333333333148e-01 2.708043874891495769e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.575669979738426368e+18 6.422324662609305568e-01 -6.999151443428001107e-01 3.125000000000000000e-01 2.442942142674673646e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.584893192461110804e+20 5.907309824942055254e-01 -5.980251905594384798e-01 5.416666666666666297e-01 1.076024820917935771e-88 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.918309709189361664e+19 6.261646133214433529e-01 -6.109817807422799341e-01 4.843750000000000000e-01 1.435270474439972130e-39 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.513561248436207206e+19 6.183254768351452713e-01 -6.906870526487305373e-01 3.750000000000000000e-01 1.692682510566960764e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.019951720402019123e+19 1.728958688039870517e-01 -6.351879716932853914e-02 -9.828898111979166297e-01 2.169213292037193302e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.995262314968882790e+19 2.783546837894284587e-01 -1.018985131071309669e-01 -9.550577799479166297e-01 2.161926417748658297e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.469404059873880064e+18 6.343776316231830581e-01 -6.999278569046676335e-01 3.281250000000000000e-01 1.020591432188168446e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.295641846391025664e+18 5.251791065886495247e-01 -7.360616362721513761e-01 4.270833333333333148e-01 1.607669132793317947e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.962232981152777216e+18 5.344095307226021108e-01 -8.439248709736242304e-01 4.687500000000000000e-02 5.562726980033734329e-04 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
8.689004143746845901e+19 6.102313249623274594e-01 -6.102313249623276814e-01 5.052083333333332593e-01 1.436034979688290838e-49 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.450960661507216384e+18 6.433287622921766147e-01 -6.674601887810360790e-01 3.750000000000000000e-01 1.160434966143934071e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.792669429164563456e+18 4.993292278757452962e-01 -2.790900075501101529e-01 -8.202311197916667407e-01 5.424862407762650381e-05 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.504734908014070989e+19 5.967649502084001467e-01 -6.191497561912260306e-01 5.104166666666666297e-01 9.396041849386752523e-54 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.943282347242789274e+19 5.543086946427680517e-02 1.485265670870794703e-02 -9.983520507812500000e-01 1.171921387882488209e-23 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.549925860214369485e+19 5.541572154520436611e-01 -7.971885642376752568e-01 2.395833333333333148e-01 8.845695303611772814e-54 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.344502071873422848e+18 5.756129108432108676e-01 -8.173075360400320344e-01 -2.604166666666666435e-02 3.833809808615646101e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.445439770745927926e+20 6.117799114192314924e-01 -6.043179348428822095e-01 5.104166666666666297e-01 1.589259381002999231e-79 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.006650573467339817e+20 3.035867196898785203e-02 2.329502832100474249e-02 -9.992675781250000000e-01 3.398963889084472436e-57 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.045204161454024294e+19 6.235404626830634012e-01 -6.009969146318399069e-01 5.000000000000000000e-01 3.754647111277044526e-29 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.870384053742198272e+18 9.275327282249020699e-01 -3.318765168653394770e-01 -1.718750000000000000e-01 2.446369496877367697e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.754399373371590246e+19 6.199474965294999446e-02 1.488362256616268878e-02 -9.979654947916666297e-01 3.274198889205476841e-33 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.042173458675840819e+19 2.088016812188371041e-01 -9.187493860420790914e-02 -9.736328125000000000e-01 1.106271844584635122e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.185419219598254592e+18 8.563197766359386121e-01 -5.132583219712388845e-01 -5.729166666666666435e-02 2.067337054772485153e-02 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.252968084068178944e+19 5.655231357680612359e-01 -8.135391258568624995e-01 -1.354166666666666574e-01 1.283597666141792961e-08 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.595433641075460301e+19 2.045498802367510527e-01 -4.449710277414442583e-02 -9.778442382812500000e-01 1.045942128665373483e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000164e+20 5.526826165841803862e-01 -8.055692905783375934e-01 2.135416666666666574e-01 1.490392768287026626e-55 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
9.613438343755372544e+18 6.483819555287432257e-01 -6.894386601675392967e-01 3.229166666666666297e-01 4.373669498963719829e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.783903121090518016e+18 6.639451743075425183e-01 -1.344461492857408069e-01 -7.355957031250000000e-01 7.861056046693729992e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.365158322401665024e+19 5.569569711856958705e-01 -8.012161816561469418e-01 2.187500000000000000e-01 5.496587849266114990e-26 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.737800828749369139e+19 6.335950718468225107e-01 -7.077436223177286934e-01 3.125000000000000000e-01 2.889358460550135004e-11 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.767559972984569856e+19 5.555906713975542477e-01 -7.992506770375010783e-01 2.291666666666666574e-01 3.536025019108423666e-51 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
7.549879301005047808e+18 3.524403595756209207e-01 -1.300221131670373509e-01 -9.267578125000000000e-01 7.292994268567154048e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.668421261313272832e+18 6.071156607694195850e-01 -7.305849193957612009e-01 3.125000000000000000e-01 1.155210983431766679e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.995262314968882790e+19 6.319300043672879674e-01 -6.397329283227176644e-01 4.375000000000000000e-01 2.652696371665871335e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.997082297548711936e+18 4.135767336262697880e-01 -1.844917832780534617e-01 -8.915812174479166297e-01 7.658684260992858260e-05 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.168693834703363277e+19 8.907488889637854568e-02 5.002338461766964346e-03 -9.960123697916666297e-01 2.655916930551135855e-24 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.613599426864819712e+18 5.242524687498596458e-01 -2.788697563442035787e-01 -8.046061197916667407e-01 9.447083785769111886e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.995262314968882790e+19 2.880721011977865342e-01 -9.255916424910183571e-02 -9.531250000000000000e-01 3.676582024875653134e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.317637711026674074e+19 4.213592110506196586e-02 1.474399647745682808e-02 -9.990030924479166297e-01 1.173733101895105743e-46 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.079409427756685568e+18 8.443850278470406145e-01 -5.274702477370191156e-01 -9.375000000000000000e-02 7.887987481721335514e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
7.905694150420947968e+18 6.302348257051129110e-01 -6.149533012614331051e-01 4.739583333333333148e-01 3.808556015772719837e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.613438343755372544e+18 4.208769216242262967e-01 -9.041823801459178966e-01 -7.291666666666665741e-02 5.272440104684699839e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.047128548050898534e+19 4.312670044846137474e-01 -8.836167263620335888e-01 1.822916666666666574e-01 5.433112837567879473e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.513561248436207288e+20 5.555906713975542477e-01 -7.992506770375010783e-01 2.291666666666666574e-01 3.109351186770280410e-43 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
8.767559972984568832e+18 5.538721722197181840e-01 -8.289282847240833085e-01 -7.812500000000000000e-02 1.151729003728862944e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.089296130854040781e+19 4.970787910113194652e-01 -8.293258600356961940e-01 2.552083333333333148e-01 6.351684677470162778e-13 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.584893192461110886e+19 5.981045452674021989e-01 -7.379801507699743635e-01 3.125000000000000000e-01 6.112533491951812499e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171331e+20 5.694811988162228333e-01 -7.878829377324004790e-01 2.343750000000000000e-01 1.440649033526192671e-70 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
7.210078757816528896e+18 5.762136198062018932e-01 -7.573306384579037154e-01 3.072916666666666297e-01 1.801547576412119718e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.120108393559115776e+18 4.609948214553249435e-01 -8.753378853221548406e-01 1.458333333333333148e-01 6.256655891775167218e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.995262314968882790e+19 2.585970860711160890e-01 -1.017456267218763977e-01 -9.606119791666666297e-01 2.161926417748658297e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.202264434617418056e+20 6.161183545855005717e-01 -6.086034613299987628e-01 5.000000000000000000e-01 1.850917771656313055e-81 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171290e+19 5.684398939063720624e-01 -7.567039800375053860e-01 3.229166666666666297e-01 3.854096776165380717e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.577393361200485990e+19 5.028642751660974408e-01 -8.274222143269273078e-01 2.500000000000000000e-01 1.929618083303815025e-10 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
7.943282347242789274e+19 -4.994750323374140023e-03 3.793889531080439637e-02 -9.992675781250000000e-01 1.695326975092696223e-46 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.076951369252506624e+18 6.397329283227173313e-01 -6.319300043672883005e-01 4.375000000000000000e-01 7.963505254089385130e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.584893192461110804e+20 5.983788040152132615e-01 -6.132484539567327753e-01 5.156250000000000000e-01 3.035037211017724138e-45 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.584893192461110886e+19 6.048848876141758035e-01 -7.279004733649200309e-01 3.229166666666666297e-01 3.544352944027665667e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.988155787422206976e+18 4.993292278757452962e-01 -2.790900075501101529e-01 -8.202311197916667407e-01 6.579048136498332269e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.394189128521366733e+19 6.298250507758038630e-01 -7.674440448739429099e-01 -1.197916666666666574e-01 3.588187561345522309e-26 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
2.754228703338174464e+19 1.760811404710072026e-01 -5.406524774523129018e-02 -9.828898111979166297e-01 9.906918383857167501e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.884031503126611558e+19 6.030636127066490992e-01 -6.491867237498727405e-01 4.635416666666666297e-01 3.653116104316298738e-17 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.278278037064769536e+18 3.939439423937673435e-01 -9.190016483261911340e-01 1.562500000000000000e-02 4.860860075457000142e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.763651794908130304e+18 5.756129108432108676e-01 -8.173075360400320344e-01 -2.604166666666666435e-02 4.318090243639768314e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.380384264602886554e+19 6.183254768351452713e-01 -6.906870526487305373e-01 3.750000000000000000e-01 7.654404435053929243e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.223240327135101952e+18 4.188418172981848153e-01 -8.581589400905603737e-01 2.968750000000000000e-01 1.065927341758530860e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.511886431509571994e+19 6.432857195526795469e-01 -6.354394616393289619e-01 4.270833333333333148e-01 6.413699244903290197e-16 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.584893192461110804e+20 6.132484539567321091e-01 -5.983788040152140386e-01 5.156250000000000000e-01 8.549383106006097516e-57 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.918309709189361664e+19 6.149533012614323280e-01 -6.302348257051136882e-01 4.739583333333333148e-01 1.435270474439972130e-39 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.885571758345436160e+18 5.349903634682576792e-01 -8.448421061121363929e-01 -5.208333333333333044e-03 1.608918809097798831e-05 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
6.918309709189361664e+19 6.302348257051129110e-01 -6.149533012614331051e-01 4.739583333333333148e-01 1.435270474439972130e-39 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.279716078773929984e+18 4.425773672132141678e-01 -8.928498359669307938e-01 8.333333333333332871e-02 3.332188793475114531e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
